,C45_Discharge_Pressure (0824108E-525C-4B22-8430-EB4EBB0A2B9E),C45_Discharge_Temperature (80147415-93F2-4D29-B642-A653D8F5EBD1),C23_Speed (CB8678CF-EDA9-4505-830C-D2D32FF28790),C45_Flow (AD38C3BD-3D0D-408F-B73A-5A83C6588EF8),C23_Suction_pressure (EC304387-9C4D-4B73-8AED-1D2E5EB69415),C23_Suction_temperature (2D84AD0C-0CAF-4B07-894F-A54BB4125745),C23_Flow (100DD46E-316B-4BF1-A635-94465A887778),C23_Discharge_Pressure (AA3200B9-D90E-4D67-98F5-2A0762EAC0BE),C45_Suction_pressure (3070B765-83D3-48A1-ACDE-8DC7B3A21874),C45_Speed (265C6391-4097-4FBF-9C99-363308FD433E),C45_Suction_temperature (8977F5CF-E090-4BF6-A997-FD2164B6FCE6),C23_Discharge_Temperature (5BABADFD-318C-426C-B495-254EE3FC1958)
2019-02-14 21:00:00-05:00,11.60080172,122.3704296,10007.71728,205.6789052,2.750818418,32.23761395,215.1818725,11.62406602,2.884893047,9503.59119,30.43299573,122.9225876
2019-02-14 22:00:00-05:00,11.49349693,122.5941801,10004.56256,205.8313467,2.785403543,32.24798823,215.5883516,11.70016894,2.90741507,9508.93992,30.6323975,123.0319574
2019-02-14 23:00:00-05:00,11.45319665,122.1450815,10008.79697,205.9837881,2.819988669,32.25836251,215.9948308,11.77627186,2.929937093,9505.76999,30.12996746,123.1413273
2019-02-15 00:00:00-05:00,11.41289637,121.695983,10001.62087,206.1362296,2.854573794,32.26873679,216.4013099,11.85237478,2.952459116,9504.76837,29.62753742,123.2506972
2019-02-15 01:00:00-05:00,11.36948117,121.2468844,10008.70506,208.0462725,2.889158919,32.27911107,216.807789,11.9284777,2.974981139,9502.83739,29.12510738,123.360067
2019-02-15 02:00:00-05:00,11.32919193,120.7977858,10000.52348,209.9563153,2.881678707,32.42453709,217.2142682,11.9533112,2.997503161,9507.48538,28.62267734,123.5920555
2019-02-15 03:00:00-05:00,11.28890269,120.3486872,10000.33294,211.8663582,2.874411693,32.56996312,217.6207473,11.97723627,2.988800227,9501.27745,28.1202473,123.8240439
2019-02-15 04:00:00-05:00,11.24861344,119.8995886,10004.05905,213.7764011,2.866930927,32.71538914,216.465231,12.00206788,2.980097292,9506.32898,27.61781726,124.0560323
2019-02-15 05:00:00-05:00,11.10178467,118.7236064,10000.01196,215.686444,2.85945016,32.86081517,215.3097146,12.0268995,2.971394357,9507.48598,27.72369704,124.2880207
2019-02-15 06:00:00-05:00,10.95495589,117.5476241,10000.13553,217.5964868,2.851969393,33.0062412,214.1541983,12.05173113,2.962691423,9503.9427,27.82957683,124.5200092
2019-02-15 07:00:00-05:00,10.80812711,116.3716419,10009.14128,219.3630232,2.844488627,33.15166722,212.998682,12.07656275,2.953988488,9507.51388,27.93545661,124.7519976
2019-02-15 08:00:00-05:00,10.66129833,115.1956596,10008.16736,221.1295595,2.811894785,33.11917155,211.8431656,11.9967805,2.945285553,9509.02363,28.0413364,124.5099557
2019-02-15 09:00:00-05:00,10.51446955,114.0196774,10007.66304,222.8960959,2.779300942,33.08667588,210.6876493,11.91699824,2.91221515,9509.91394,28.14721618,124.2679139
2019-02-15 10:00:00-05:00,10.36764078,112.8436952,10002.41785,224.6626322,2.7467071,33.05418021,209.339807,11.83407281,2.921649916,9505.06051,28.25309596,124.0258721
2019-02-15 11:00:00-05:00,10.35028437,112.8318612,10000.57239,226.4291686,2.714113257,33.02168454,207.9919648,11.75431176,2.931084683,9509.33453,28.20184194,123.7838302
2019-02-15 12:00:00-05:00,10.33292797,112.8200273,10001.52753,228.195705,2.681519415,32.98918887,206.6441226,11.67455069,2.940519449,9500.16484,28.15058793,123.5417884
2019-02-15 13:00:00-05:00,10.31557156,112.8081933,10000.44518,229.7767409,2.648925573,32.95669319,205.2962803,11.59478962,2.949954215,9506.07173,28.09933391,123.2997465
2019-02-15 14:00:00-05:00,10.29821517,112.7963594,10001.31816,231.3577769,2.656793119,32.99640625,203.9484381,11.58788082,2.959388982,9503.02591,28.04807989,123.5195818
2019-02-15 15:00:00-05:00,10.28085877,112.7845254,10006.5426,232.9388128,2.664660664,33.03611931,202.6005959,11.58097201,2.968823748,9507.4783,27.99682587,123.7394171
2019-02-15 16:00:00-05:00,10.26350236,112.7726915,10003.66582,234.5198488,2.67252821,33.07583237,202.1763462,11.5740632,2.978258514,9504.98525,27.94557185,123.9592524
2019-02-15 17:00:00-05:00,10.18307212,112.793933,10002.68461,236.1008848,2.680395756,33.11554544,201.7520965,11.5671544,2.987693281,9506.22364,27.9631802,124.1790877
2019-02-15 18:00:00-05:00,10.23820768,112.9575739,10000.66626,237.6819207,2.688263302,33.1552585,201.3278468,11.56024561,2.997128047,9507.94879,27.98078854,124.398923
2019-02-15 19:00:00-05:00,10.29334323,113.1212147,10003.80583,237.1341141,2.696130848,33.19497156,200.9035971,11.55333679,3.006562813,9506.09255,27.99839689,124.6187582
2019-02-15 20:00:00-05:00,10.34847879,113.2848556,10007.11534,236.5863075,2.716878268,33.32345208,200.4793474,11.62449637,3.01599758,9505.07806,28.01600523,124.8018283
2019-02-15 21:00:00-05:00,10.40361434,113.4484965,10001.36808,236.0385009,2.737625688,33.4519326,200.0550978,11.69565595,3.025432346,9504.07741,28.03361358,124.9848984
2019-02-15 22:00:00-05:00,10.4587499,113.6121373,10006.03378,235.4906942,2.758373109,33.58041312,199.7971412,11.76681552,3.034867112,9501.81438,28.05122192,125.1679685
2019-02-15 23:00:00-05:00,10.51388546,113.7757782,10009.78628,234.9428876,2.779120529,33.70889364,199.5391847,11.83797509,3.044301879,9502.42655,29.13273567,125.3510386
2019-02-16 00:00:00-05:00,10.56902101,113.9394191,10000.56411,234.395081,2.79986795,33.83737416,199.2812281,11.90913467,3.053736645,9509.52237,30.21424942,125.5341087
2019-02-16 01:00:00-05:00,10.62415657,114.1030599,10004.05842,233.8472744,2.82061537,33.96585468,199.0232716,11.98029424,3.063171411,9507.40249,31.29576317,125.7171788
2019-02-16 02:00:00-05:00,10.67929213,114.2667008,10002.82351,233.2994678,2.796613244,33.96768974,198.765315,11.91066435,3.072606178,9504.44057,32.37727692,125.70537
2019-02-16 03:00:00-05:00,10.73442768,114.4303416,10006.57007,232.7516612,2.772816766,33.96952479,198.5073585,11.84013635,3.082040944,9504.83225,33.45879066,125.6935613
2019-02-16 04:00:00-05:00,10.78956324,114.5939825,10003.79846,232.2038545,2.748812859,33.97135984,198.2679224,11.77051173,3.09147571,9503.97564,34.54030441,125.6817526
2019-02-16 05:00:00-05:00,10.84469879,114.7576234,10008.44887,231.6560479,2.724808954,33.97319489,198.0284864,11.70088712,3.100910476,9504.29891,32.64922216,125.6699439
2019-02-16 06:00:00-05:00,10.89983435,114.9212642,10002.86112,231.1082413,2.700805047,33.97502994,197.7890503,11.63126252,3.110345243,9504.34043,30.75813991,125.6581352
2019-02-16 07:00:00-05:00,10.95496991,115.0849051,10008.70432,230.5604347,2.676801141,33.976865,197.5496143,11.5616379,3.119780009,9507.68849,28.86705765,125.6463264
2019-02-16 08:00:00-05:00,11.01010546,115.248546,10000.32714,230.0126281,2.650802378,33.96264706,197.3101782,11.49359026,3.129214775,9507.37897,26.9759754,125.6760545
2019-02-16 09:00:00-05:00,11.06524102,115.4121868,10009.63181,229.4648215,2.624803615,33.94842913,197.0707422,11.42554264,3.138649542,9509.24869,25.08489315,125.7057826
2019-02-16 10:00:00-05:00,11.12037658,115.5758277,10002.8926,228.9170148,2.598804852,33.9342112,197.9541721,11.3544784,3.148084308,9503.08116,23.1938109,125.7355107
2019-02-16 11:00:00-05:00,11.17551213,115.7394686,10006.0795,228.3692082,2.572806089,33.91999326,198.8376019,11.28644883,3.157519074,9503.19118,26.17259639,125.7652388
2019-02-16 12:00:00-05:00,11.23064769,115.9031094,10008.46235,227.8214016,2.546807327,33.90577533,199.7210318,11.21841927,3.166953841,9507.04714,29.15138188,125.7949669
2019-02-16 13:00:00-05:00,11.28578324,116.0667503,10009.17158,227.273595,2.520808564,33.8915574,200.6044617,11.15038971,3.176388607,9505.11137,32.13016737,125.824695
2019-02-16 14:00:00-05:00,11.3409188,116.2303912,10006.17444,226.7257884,2.589085618,33.8593146,201.4878916,11.26964593,3.185823373,9503.97826,35.10895286,125.5471488
2019-02-16 15:00:00-05:00,11.39605436,116.394032,10009.17364,226.1779818,2.657362673,33.8270718,202.3713215,11.38890216,3.19525814,9501.88436,38.08773836,125.2696025
2019-02-16 16:00:00-05:00,11.45118991,116.5576729,10005.12572,225.6301751,2.725639728,33.79482901,203.5527343,11.50815837,3.204692906,9503.08217,41.06652385,124.9920562
2019-02-16 17:00:00-05:00,11.50632547,116.7213138,10000.86916,225.0823685,2.793916783,33.76258621,204.7341471,11.6274146,3.214127672,9503.81072,39.02573594,124.71451
2019-02-16 18:00:00-05:00,11.56146102,116.8849546,10006.70235,224.5345619,2.862193838,33.73034342,205.9155598,11.74667083,3.223562439,9505.31702,36.98494804,124.4369637
2019-02-16 19:00:00-05:00,11.61659658,117.0485955,10006.72302,223.9867553,2.930470893,33.69810062,207.0969726,11.86592704,3.232997205,9509.69078,34.94416013,124.1594175
2019-02-16 20:00:00-05:00,11.67173214,117.2122363,10001.06354,223.4389487,2.931077767,33.47883516,208.2783854,11.89226373,3.253056092,9502.23924,32.90337223,124.1884247
2019-02-16 21:00:00-05:00,11.72686769,117.3758772,10005.33338,222.8911421,2.931684643,33.25956971,209.4597982,11.91860043,3.181329196,9501.58892,30.86258432,124.2174318
2019-02-16 22:00:00-05:00,11.78200325,117.5395181,10001.60742,222.3433354,2.932291518,33.04030425,209.6884944,11.94493712,3.109602299,9506.29764,28.82179642,124.246439
2019-02-16 23:00:00-05:00,11.83713881,117.7031589,10007.61992,221.7955288,2.932898393,32.82103879,209.9171906,11.97127381,3.037875403,9503.38172,28.55385189,124.2754462
2019-02-17 00:00:00-05:00,11.89227436,117.8667998,10009.92192,221.2477222,2.933505269,32.60177333,210.1458868,11.9976105,2.966148506,9504.30403,28.28590736,124.3044534
2019-02-17 01:00:00-05:00,11.94740992,118.0304407,10000.566,220.6999156,2.934112144,32.38250788,210.374583,12.0239472,2.89442161,9506.66342,28.01796283,124.3334606
2019-02-17 02:00:00-05:00,12.00254547,118.1940815,10004.53806,220.152109,2.914453922,32.50897965,210.6032792,12.01024086,2.822694712,9508.8103,27.75001831,124.5015442
2019-02-17 03:00:00-05:00,12.05768103,118.3577224,10008.59591,219.6043024,2.895010393,32.63545142,210.8319754,11.99562454,2.830443998,9509.52838,27.48207378,124.6696278
2019-02-17 04:00:00-05:00,12.35738453,119.4899348,10009.06742,219.0564957,2.875350713,32.7619232,210.2184559,11.98191926,2.838193283,9507.68252,27.21412925,124.8377115
2019-02-17 05:00:00-05:00,12.2315403,119.0492762,10006.72842,218.5086891,2.855691032,32.88839497,209.6049365,11.96821395,2.845942567,9509.69716,27.02776725,125.0057951
2019-02-17 06:00:00-05:00,12.10569606,118.6086176,10004.84691,217.9608825,2.83603135,33.01486674,208.991417,11.95450865,2.853691853,10009.8912,26.84140524,125.1738787
2019-02-17 07:00:00-05:00,11.97985183,118.1679589,10002.41896,217.149515,2.81637167,33.14133851,208.3778976,11.94080336,2.861441137,10002.45646,26.65504324,125.3419623
2019-02-17 08:00:00-05:00,11.85400759,117.7273003,10003.04675,216.3381475,2.827074836,32.9173082,207.7643782,11.94756316,2.869190422,10004.68157,26.46868124,124.9977663
2019-02-17 09:00:00-05:00,11.72816335,117.2866416,10000.27227,215.52678,2.837778002,32.69327789,207.1508587,11.95432295,2.87373682,10003.05752,26.28231923,124.6535702
2019-02-17 10:00:00-05:00,11.60231912,116.845983,10001.32267,214.7154126,2.848481167,32.46924758,206.6504239,11.957905,2.878494867,10009.83443,26.09595723,124.3093742
2019-02-17 11:00:00-05:00,11.63579341,117.1314003,10001.43425,213.9040451,2.859184333,32.24521727,206.1499891,11.964663,2.883041599,10003.00635,26.17249358,123.9651782
2019-02-17 12:00:00-05:00,11.66926772,117.4168177,10008.33518,213.0926776,2.869887498,32.02118696,205.6495543,11.97142101,2.887588332,10007.77229,26.24902993,123.6209821
2019-02-17 13:00:00-05:00,11.70274203,117.702235,10006.9092,212.2453863,2.880590663,31.79715665,205.1491195,11.97817902,2.892135064,10003.8387,26.32556628,123.2767861
2019-02-17 14:00:00-05:00,11.73621632,117.9876523,10002.48659,211.398095,2.88072298,32.02604544,204.6486847,11.95060061,2.896681797,10006.71752,26.40210263,123.5366553
2019-02-17 15:00:00-05:00,11.76969063,118.2730697,10002.35547,210.5508038,2.880855298,32.25493422,204.1482498,11.92302221,2.896766471,10001.39162,26.47863898,123.7965244
2019-02-17 16:00:00-05:00,11.80316494,118.558487,10003.56445,209.7035125,2.880987615,32.48382301,203.7439638,11.8954438,2.896851146,10001.05259,26.55517532,124.0563936
2019-02-17 17:00:00-05:00,11.73435527,118.7454512,10005.01218,208.8562212,2.881119931,32.7127118,203.3396777,11.86786539,2.896935821,10009.7803,26.85015981,124.3162628
2019-02-17 18:00:00-05:00,11.66465288,118.9324155,10001.04677,208.0089299,2.881252249,32.94160059,202.9353917,11.84028699,2.897020496,10003.5279,27.14514429,124.576132
2019-02-17 19:00:00-05:00,11.59584847,119.1193798,10007.62459,207.6858395,2.881384566,33.17048938,202.5311056,11.81270858,2.897105171,10007.46247,27.44012877,124.8360011
2019-02-17 20:00:00-05:00,11.52704407,119.306344,10008.76602,207.3627492,2.879974924,33.03706201,202.1268196,11.79593505,2.897189846,10005.04744,27.73511326,124.4050242
2019-02-17 21:00:00-05:00,11.45823966,119.4933083,10003.62058,207.0396588,2.878565284,32.90363464,201.7225335,11.77916151,2.929156797,10006.88792,28.03009774,123.9740472
2019-02-17 22:00:00-05:00,11.38943526,119.6802725,10000.20345,206.7165684,2.877155643,32.77020728,201.6521006,11.76238797,2.961123748,10006.00507,28.32508222,123.5430703
2019-02-17 23:00:00-05:00,11.3731097,119.9583514,10007.26941,206.393478,2.875746001,32.63677991,201.5816677,11.74561443,2.993090699,10007.77824,28.67482144,123.1120933
2019-02-18 00:00:00-05:00,11.35678414,120.2364302,10002.31752,206.0703876,2.87433636,32.50335254,201.5112348,11.7288409,3.02505765,10009.53568,29.02456065,122.6811164
2019-02-18 01:00:00-05:00,11.3373499,120.514509,10007.09759,207.4591598,2.872926718,32.36992518,201.4408019,11.71206736,3.057024601,10002.28931,29.37429987,122.2501394
2019-02-18 02:00:00-05:00,11.32102881,120.7925878,10004.62237,208.847932,2.844210064,32.4304997,201.3703689,11.66746373,3.088991552,10004.8727,29.72403908,122.7117045
2019-02-18 03:00:00-05:00,11.30470771,121.0706667,10002.28593,210.2367041,2.815702206,32.49107422,201.299936,11.62197838,3.067906804,10001.71656,30.0737783,123.1732697
2019-02-18 04:00:00-05:00,11.28838662,121.3487455,10000.92876,211.6254763,2.786983422,32.55164874,201.949088,11.57737813,3.046822057,10007.77465,30.42351751,123.6348348
2019-02-18 05:00:00-05:00,11.36111405,121.8753918,10006.81859,213.0142484,2.758264637,32.61222326,202.5982399,11.53277786,3.025737309,10005.62721,30.83143779,124.0964
2019-02-18 06:00:00-05:00,11.43384148,122.4020382,10008.13326,214.4030206,2.729545853,32.67279779,203.2473918,11.4881776,3.004652561,10001.01001,31.23935806,124.5579651
2019-02-18 07:00:00-05:00,11.50656891,122.9286845,10003.01993,216.1279234,2.700827069,32.73337231,203.8965438,11.44357734,2.983567814,10005.65546,31.64727834,125.0195303
2019-02-18 08:00:00-05:00,11.57929634,123.4553308,10005.32414,217.8528262,2.722525632,32.48017689,204.5456957,11.46759374,2.962483066,10007.0177,32.05519861,124.6708215
2019-02-18 09:00:00-05:00,11.65202378,123.9819771,10009.58113,219.577729,2.744224195,32.22698147,205.1948477,11.49161015,2.963696641,10006.44961,32.46311889,124.3221127
2019-02-18 10:00:00-05:00,11.7247512,124.5086235,10005.86557,221.3026317,2.765922759,31.97378605,205.7514402,11.51256631,2.965128219,10008.92358,32.87103916,123.9734038
2019-02-18 11:00:00-05:00,11.68851942,124.1122261,10007.44595,223.0275345,2.787621322,31.72059064,206.3080328,11.53657632,2.966341884,10004.0886,32.68491062,123.624695
2019-02-18 12:00:00-05:00,11.65228763,123.7158287,10006.52792,224.7524373,2.809319886,31.46739522,206.8646253,11.56058635,2.967555549,10000.04026,32.49878208,123.2759862
2019-02-18 13:00:00-05:00,11.61605584,123.3194313,10006.93572,225.6206349,2.831018448,31.2141998,207.4212178,11.58459635,2.968769214,10002.98081,32.31265354,122.9272774
2019-02-18 14:00:00-05:00,11.57982407,122.9230339,10003.49745,226.4888325,2.819860967,31.51470224,207.9778104,11.53935646,2.969982878,10008.10965,32.126525,123.3192993
2019-02-18 15:00:00-05:00,11.54359228,122.5266365,10006.517,227.3570301,2.808703485,31.81520469,208.5344029,11.49411655,2.96333579,10004.02214,31.94039646,123.7113212
2019-02-18 16:00:00-05:00,11.50736049,122.1302391,10004.62187,228.2252277,2.797546003,32.11570714,208.3710626,11.44887666,2.956688703,10007.01704,31.75426792,124.1033432
2019-02-18 17:00:00-05:00,11.47142676,122.1819219,10004.89279,229.0934253,2.786388522,32.41620958,208.2077224,11.40363674,2.950041615,10008.89623,31.52936405,124.4953651
2019-02-18 18:00:00-05:00,11.43461786,122.2336046,10001.34808,229.961623,2.77523104,32.71671203,208.0443821,11.35839685,2.943394527,10001.69194,31.30446018,124.8873871
2019-02-18 19:00:00-05:00,11.39868688,122.2852873,10003.73823,229.3060531,2.764073559,33.01721447,207.8810418,11.31315695,2.936747439,10004.9582,31.07955632,125.279409
2019-02-18 20:00:00-05:00,11.3627559,122.33697,10009.29901,228.6504832,2.772801587,33.05697154,207.7177015,11.39881851,2.930100352,10002.95488,30.85465245,125.2233983
2019-02-18 21:00:00-05:00,11.32682493,122.3886527,10005.93108,227.9949133,2.781529615,33.0967286,207.5543612,11.48448006,2.923752804,10003.46414,30.62974858,125.1673876
2019-02-18 22:00:00-05:00,11.29089395,122.4403354,10004.1727,227.3393434,2.790257642,33.13648567,206.7291216,11.57014163,2.917405256,10008.26658,30.40484472,125.1113769
2019-02-18 23:00:00-05:00,11.40505601,122.9422559,10005.30888,226.6837735,2.79898567,33.17624273,205.903882,11.6558032,2.911057708,10009.1385,30.896594,125.0553662
2019-02-19 00:00:00-05:00,11.51921806,123.4441765,10006.92557,226.0282037,2.807713698,33.21599979,205.0786424,11.74146477,2.90471016,10002.89066,31.38834329,124.9993555
2019-02-19 01:00:00-05:00,11.63019026,123.946097,10007.78482,225.2607327,2.816441726,33.25575686,204.2534028,11.82712632,2.898362613,10002.1117,31.88009257,124.9433448
2019-02-19 02:00:00-05:00,11.74432099,124.4480176,10005.66126,224.4932617,2.799369227,33.40991443,203.4281631,11.80271362,2.892015065,10009.07107,32.37184186,125.0920799
2019-02-19 03:00:00-05:00,11.85845175,124.9499381,10000.67043,223.7257908,2.782503048,33.56407201,202.6029235,11.77740735,2.897728345,10001.87484,32.86359114,125.240815
2019-02-19 04:00:00-05:00,11.9725825,125.4518587,10006.90024,222.9583198,2.765429283,33.71822958,202.1083003,11.75299649,2.903441624,10005.91085,33.35534043,125.3895501
2019-02-19 05:00:00-05:00,11.97883149,125.2212016,10006.46349,222.1908489,2.748355519,33.87238716,201.613677,11.72858563,2.909154905,10005.08834,33.23073582,125.5382852
2019-02-19 06:00:00-05:00,11.98508048,124.9905446,10000.61099,221.4233779,2.731281754,34.02654473,201.1190537,11.70417477,2.914868185,10000.67185,33.10613122,125.6870203
2019-02-19 07:00:00-05:00,11.99132946,124.7598876,10009.27243,220.7184928,2.714207989,34.1807023,200.6244305,11.6797639,2.920581465,10003.36916,32.98152661,125.8357554
2019-02-19 08:00:00-05:00,11.99757846,124.5292305,10009.51783,220.0136078,2.694164335,34.11790786,200.1298072,11.58109826,2.926294744,10007.93863,32.85692201,125.784652
2019-02-19 09:00:00-05:00,12.00382745,124.2985735,10008.00204,219.3087227,2.674120679,34.05511341,199.635184,11.48243261,2.874178102,10005.50581,32.7323174,125.7335486
2019-02-19 10:00:00-05:00,12.01007644,124.0679164,10003.32279,218.6038376,2.654077023,33.99231897,199.6734935,11.38074098,2.822268945,10005.96231,32.6077128,125.6824453
2019-02-19 11:00:00-05:00,11.96799345,123.4748839,10009.15593,217.8989525,2.634033368,33.92952452,199.7118029,11.28210155,2.770148471,10007.00675,32.31809811,125.6313419
2019-02-19 12:00:00-05:00,11.92591047,122.8818513,10003.95007,217.1940675,2.613989713,33.86673007,199.7501124,11.18346214,2.718027998,10000.59009,32.02848342,125.5802386
2019-02-19 13:00:00-05:00,11.88382749,122.2888187,10005.52936,216.7930994,2.593946057,33.80393563,199.7884219,11.08482272,2.665907524,10006.25852,31.73886873,125.5291352
2019-02-19 14:00:00-05:00,11.84174452,121.6957862,10001.84766,216.3921313,2.614404447,33.70948035,199.8267314,11.17206299,2.613787051,10005.13822,31.44925404,125.4890216
2019-02-19 15:00:00-05:00,11.79966154,121.1027536,10005.18165,215.9911631,2.634862837,33.61502506,199.8650409,11.25930326,2.645439077,10007.22289,31.15963935,125.448908
2019-02-19 16:00:00-05:00,11.75757856,120.509721,10002.43757,215.590195,2.655321227,33.52056978,200.2972535,11.34654352,2.677091102,10007.46504,30.87002466,125.4087944
2019-02-19 17:00:00-05:00,11.60643919,120.8561115,10001.39135,215.1892269,2.675779616,33.4261145,200.7294661,11.43378379,2.708743128,10009.62037,30.94977481,125.3686808
2019-02-19 18:00:00-05:00,11.45442306,121.202502,10009.64059,214.7882588,2.696238006,33.33165922,201.1616787,11.52102407,2.740395154,10000.90366,31.02952496,125.3285672
2019-02-19 19:00:00-05:00,11.30329526,121.5488924,10009.86672,214.2021337,2.716696396,33.23720393,201.5938913,11.60826433,2.77204718,10006.45095,31.10927512,125.2884535
2019-02-19 20:00:00-05:00,11.15216746,121.8952829,10009.92326,213.6160085,2.710390692,33.32748278,202.0261039,11.63836092,2.803699206,10003.0623,31.18902527,125.2301457
2019-02-19 21:00:00-05:00,11.00103967,122.2416734,10003.19491,213.0298834,2.704084987,33.41776163,202.4583165,11.66845751,2.815019806,10008.72414,31.26877543,125.1718379
2019-02-19 22:00:00-05:00,10.84991187,122.5880638,10008.13073,212.4437582,2.697779283,33.50804048,203.167572,11.69855409,2.826340405,10002.73785,31.34852558,125.11353
2019-02-19 23:00:00-05:00,10.99495053,122.8715109,10004.35514,211.8576331,2.691473578,33.59831932,203.8768276,11.72865068,2.837661004,10005.94953,31.52668348,125.0552222
2019-02-20 00:00:00-05:00,11.1399892,123.1549579,10003.38138,211.271508,2.685167873,33.68859817,204.5860832,11.75874728,2.848981604,10005.68218,31.70484137,124.9969144
2019-02-20 01:00:00-05:00,11.28193268,123.438405,10000.90275,211.1073065,2.678862169,33.77887702,205.2953388,11.78884387,2.860302203,10009.52649,31.88299927,124.9386066
2019-02-20 02:00:00-05:00,11.42693156,123.7218521,10007.47724,210.943105,2.71711128,33.66338734,206.0045944,11.83714605,2.871622803,10007.82335,32.06115717,124.8843134
2019-02-20 03:00:00-05:00,11.57193045,124.0052991,10006.96501,210.7789035,2.755564697,33.54789767,206.7138499,11.88454647,2.842088317,10004.44675,32.23931507,124.8300203
2019-02-20 04:00:00-05:00,11.71692933,124.2887462,10002.37227,210.6147021,2.793816645,33.43240799,207.1622438,11.932845,2.812553832,10005.66158,32.41747296,124.7757272
2019-02-20 05:00:00-05:00,11.74766217,123.8704799,10007.67864,210.4505006,2.832068591,33.31691832,207.6106376,11.98114351,2.783019346,10005.48295,32.23980749,124.721434
2019-02-20 06:00:00-05:00,11.77839502,123.4522136,10008.9146,210.2862991,2.870320538,33.20142864,208.0590315,12.02944203,2.75348486,10005.5192,32.06214202,124.6671409
2019-02-20 07:00:00-05:00,11.80912785,123.0339473,10000.6797,209.9880346,2.908572485,33.08593897,208.5074253,12.07774055,2.723950375,10004.3679,31.88447655,124.6128477
2019-02-20 08:00:00-05:00,11.8398607,122.615681,10008.83111,209.6897701,2.890751402,33.13611382,208.9558191,12.03559659,2.694415889,10008.50902,31.70681108,124.6684094
2019-02-20 09:00:00-05:00,11.87059354,122.1974147,10004.60538,209.3915055,2.87293032,33.18628867,209.404213,11.99345261,2.688900537,10009.783,31.5291456,124.7239711
2019-02-20 10:00:00-05:00,11.90132639,121.7791485,10009.64039,209.093241,2.855109238,33.23646352,209.4555887,11.94813094,2.683582457,10003.05165,31.35148013,124.7795328
2019-02-20 11:00:00-05:00,11.76280748,122.1732036,10000.69296,208.7949765,2.837288155,33.28663837,209.5069645,11.90599817,2.678066699,10008.97798,31.54799636,124.8350944
2019-02-20 12:00:00-05:00,11.62428855,122.5672588,10001.95688,208.496712,2.819467072,33.33681322,209.5583403,11.8638654,2.672550939,10009.22633,31.7445126,124.8906561
2019-02-20 13:00:00-05:00,11.48576964,122.961314,10004.12996,208.2523529,2.80164599,33.38698808,209.6097161,11.82173263,2.66703518,10004.29884,31.94102883,124.9462178
2019-02-20 14:00:00-05:00,11.34725072,123.3553692,10005.4559,208.0079939,2.818116023,33.34356715,209.6610918,11.85212584,2.661519422,10007.48612,32.13754506,124.8642107
2019-02-20 15:00:00-05:00,11.20873182,123.7494243,10001.77369,207.7636349,2.834586056,33.30014622,209.7124676,11.88251903,2.675565099,10000.24815,32.3340613,124.7822037
2019-02-20 16:00:00-05:00,11.0702129,124.1434795,10006.34082,207.5192759,2.851056089,33.2567253,209.584239,11.91291224,2.689610776,10001.09331,32.53057753,124.7001967
2019-02-20 17:00:00-05:00,11.10604225,124.0312957,10007.26729,207.2749168,2.867526121,33.21330437,209.4560103,11.94330544,2.703656453,10003.0463,32.46231728,124.6181897
2019-02-20 18:00:00-05:00,11.14101877,123.9191118,10001.76681,207.0305578,2.883996154,33.16988344,209.3277817,11.97369864,2.71770213,10004.59491,32.39405703,124.5361827
2019-02-20 19:00:00-05:00,11.17684538,123.8069279,10006.35524,207.4375887,2.900466187,33.12646252,209.1995531,12.00409185,2.731747807,10003.9754,32.32579678,124.4541756
2019-02-20 20:00:00-05:00,11.212672,123.6947441,10009.18319,207.8446196,2.901395519,33.17533333,209.0713244,11.99511948,2.745793484,10009.60877,32.25753653,124.5862733
2019-02-20 21:00:00-05:00,11.24849861,123.5825602,10001.40509,208.2516505,2.902324852,33.22420415,208.9430958,11.98614711,2.782866324,10009.26403,32.18927629,124.718371
2019-02-20 22:00:00-05:00,11.28432523,123.4703763,10000.59252,208.6586814,2.903254185,33.27307496,208.471083,11.97717474,2.819939164,10001.64561,32.12101604,124.8504686
2019-02-20 23:00:00-05:00,11.26563523,123.3247616,10000.15066,209.0657123,2.904183517,33.32194578,207.9990702,11.96820237,2.857012004,10004.22103,32.14222866,124.9825663
2019-02-21 00:00:00-05:00,11.24694523,123.179147,10005.48307,209.4727432,2.90511285,33.3708166,207.5270574,11.95923,2.875548424,10004.72114,32.16344128,125.1146639
2019-02-21 01:00:00-05:00,11.22517478,123.0335323,10000.31692,210.2654919,2.906042182,33.41968741,207.0550446,11.95025764,2.894084844,10005.36743,32.18465391,125.2467616
2019-02-21 02:00:00-05:00,11.20648991,122.8879176,10004.8401,211.0582406,2.890252335,33.35084372,206.5830318,11.91037159,2.931157684,10006.47134,32.20586653,124.8207056
2019-02-21 03:00:00-05:00,11.18780504,122.7423029,10004.40418,211.8509894,2.874675611,33.28200004,206.111019,11.86958485,2.968230524,10004.0954,32.22707916,124.3946496
2019-02-21 04:00:00-05:00,11.16912016,122.5966882,10005.94705,212.6437381,2.858884594,33.21315635,205.3283134,11.82970184,2.959773548,10001.64925,32.24829178,123.9685937
2019-02-21 05:00:00-05:00,11.25686294,122.5339435,10002.19417,213.4364868,2.843093576,33.14431266,204.5456078,11.78981882,2.951316572,10008.98786,32.03974085,123.5425377
