,ID,Path,Asset,Name,Description,Type,Value Unit Of Measure,Datasource Name,Archived,Source Value Unit Of Measure,Datasource ID,Asset Group Member,Scoped To,Tree Type,Metadata Properties,Enabled,Key Unit Of Measure,Cache ID,Datasource Class,Cache Enabled,Data ID,Formula,Unsearchable,parameterToColumn,columnType,Formula Parameters,Maximum Interpolation,Interpolation Method,Maximum Duration,manuallyAdded,UIConfig,originalMapping,Created By
44,B463DE59-9203-4A91-B50C-FFEA65944F40,SPC Monitoring,Line 1,PV Mean,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-387F-77D0-BB69-745A321A1B2D,Seeq Calculations,True,B463DE59-9203-4A91-B50C-FFEA65944F40,"//Define the time period that contains all in control capsules
$capsule = capsule('2020-10-15T18:54:25.253000+00:00', '2021-02-08T23:47:19.421000+00:00')
 
//Narrow down data to when process is in control, use keep() to filter the condition by the specific grade code capsule property
$Grade101 = $applytocondition.keep('Grade Code', isMatch('Grade 101')).intersect($inputcondition)
$Grade102 = $applytocondition.keep('Grade Code', isMatch('Grade 102')).intersect($inputcondition)
$Grade105 = $applytocondition.keep('Grade Code', isMatch('Grade 105')).intersect($inputcondition)
$Grade107 = $applytocondition.keep('Grade Code', isMatch('Grade 107')).intersect($inputcondition)
$Grade103 = $applytocondition.keep('Grade Code', isMatch('Grade 103')).intersect($inputcondition)
$Grade106 = $applytocondition.keep('Grade Code', isMatch('Grade 106')).intersect($inputcondition)
$Grade108 = $applytocondition.keep('Grade Code', isMatch('Grade 108')).intersect($inputcondition)
$Grade104 = $applytocondition.keep('Grade Code', isMatch('Grade 104')).intersect($inputcondition)

 
//Create average based on the times the product is in control, use .toDiscrete to create an unweighted average
$Grade101_average = $inputsignal.remove(not $Grade101).toDiscrete().average($capsule)$Grade102_average = $inputsignal.remove(not $Grade102).toDiscrete().average($capsule)$Grade105_average = $inputsignal.remove(not $Grade105).toDiscrete().average($capsule)$Grade107_average = $inputsignal.remove(not $Grade107).toDiscrete().average($capsule)$Grade103_average = $inputsignal.remove(not $Grade103).toDiscrete().average($capsule)$Grade106_average = $inputsignal.remove(not $Grade106).toDiscrete().average($capsule)$Grade108_average = $inputsignal.remove(not $Grade108).toDiscrete().average($capsule)$Grade104_average = $inputsignal.remove(not $Grade104).toDiscrete().average($capsule)
 
//Create average for all grades in one signal using splice(), use keep() to filter the condition by the specific grade code capsule property
//use within() to show only average only during the condition
0.splice($Grade101_average, $applytocondition.keep('Grade Code', isMatch('Grade 101')))
.splice($Grade102_average, $applytocondition.keep('Grade Code', isMatch('Grade 102')))
.splice($Grade105_average, $applytocondition.keep('Grade Code', isMatch('Grade 105')))
.splice($Grade107_average, $applytocondition.keep('Grade Code', isMatch('Grade 107')))
.splice($Grade103_average, $applytocondition.keep('Grade Code', isMatch('Grade 103')))
.splice($Grade106_average, $applytocondition.keep('Grade Code', isMatch('Grade 106')))
.splice($Grade108_average, $applytocondition.keep('Grade Code', isMatch('Grade 108')))
.splice($Grade104_average, $applytocondition.keep('Grade Code', isMatch('Grade 104')))
.within($applytocondition)",False,"[{""parameterName"":""applytocondition"",""columnName"":""Process Condition"",""id"":""304DB2D8-6F57-43ED-ADEA-23E306DB3DDB""},{""parameterName"":""inputsignal"",""columnName"":""Key Process Metric"",""id"":""CB693962-B626-418C-B59D-699A31C4B3D3""},{""parameterName"":""inputcondition"",""columnName"":""Process 'In Control' Condition"",""id"":""EC3B56EE-E0A7-4F07-80F2-DD52A7589E91""}]",Calculation,"['applytocondition=304DB2D8-6F57-43ED-ADEA-23E306DB3DDB', 'inputsignal=CB693962-B626-418C-B59D-699A31C4B3D3', 'inputcondition=EC3B56EE-E0A7-4F07-80F2-DD52A7589E91']",24.0,Linear,,,,,
45,B483F116-BD85-4721-8FCD-AADB6929B086,SPC Monitoring,Line 3,+3 Sigma,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3C15-7750-A164-22EEBE70EF70,Seeq Calculations,True,B483F116-BD85-4721-8FCD-AADB6929B086,$Mean + 3*$StandardDeviation,False,"[{""parameterName"":""Mean"",""columnName"":""PV Mean"",""id"":""BC9A12B3-36D5-4DD8-9601-A16DE90C515C""},{""parameterName"":""StandardDeviation"",""columnName"":""PV Standard Deviation"",""id"":""50A57337-15A0-4D56-8977-D4859595F89D""}]",Calculation,"['Mean=BC9A12B3-36D5-4DD8-9601-A16DE90C515C', 'StandardDeviation=50A57337-15A0-4D56-8977-D4859595F89D']",24.0,Linear,,6C169E5E-E062-4064-A3ED-69350BB49A26,,,
46,BB4E0B7B-6856-4A1B-ADA9-FD96E64562CB,SPC Monitoring,Line 1,Nelson Run Rule 6,,CalculatedCondition,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3989-F9A0-BA57-DAE959CD95DA,Seeq Calculations,True,BB4E0B7B-6856-4A1B-ADA9-FD96E64562CB,"$inputsignal.Nelson_RunRule6($minus1sd, $plus1sd, 40h)",False,"[{""parameterName"":""inputsignal"",""columnName"":""Key Process Metric"",""id"":""CB693962-B626-418C-B59D-699A31C4B3D3""},{""parameterName"":""minus1sd"",""columnName"":""-1 Sigma"",""id"":""499DB2FA-5F27-4E2A-9C76-C2C3C205B9F5""},{""parameterName"":""plus1sd"",""columnName"":""+1 Sigma"",""id"":""A95A3384-D7A6-4074-8AE5-86D225D052F2""}]",Calculation,"['inputsignal=CB693962-B626-418C-B59D-699A31C4B3D3', 'minus1sd=499DB2FA-5F27-4E2A-9C76-C2C3C205B9F5', 'plus1sd=A95A3384-D7A6-4074-8AE5-86D225D052F2']",,,,,,,
47,BC9A12B3-36D5-4DD8-9601-A16DE90C515C,SPC Monitoring,Line 3,PV Mean,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3BFD-60B0-95A1-5F0391468F63,Seeq Calculations,True,BC9A12B3-36D5-4DD8-9601-A16DE90C515C,"//Define the time period that contains all in control capsules
$capsule = capsule('2020-10-15T18:54:25.253000+00:00', '2021-02-08T23:47:19.421000+00:00')
 
//Narrow down data to when process is in control, use keep() to filter the condition by the specific grade code capsule property
$Grade101 = $applytocondition.keep('Grade Code', isMatch('Grade 101')).intersect($inputcondition)
$Grade102 = $applytocondition.keep('Grade Code', isMatch('Grade 102')).intersect($inputcondition)
$Grade105 = $applytocondition.keep('Grade Code', isMatch('Grade 105')).intersect($inputcondition)
$Grade107 = $applytocondition.keep('Grade Code', isMatch('Grade 107')).intersect($inputcondition)
$Grade103 = $applytocondition.keep('Grade Code', isMatch('Grade 103')).intersect($inputcondition)
$Grade106 = $applytocondition.keep('Grade Code', isMatch('Grade 106')).intersect($inputcondition)
$Grade108 = $applytocondition.keep('Grade Code', isMatch('Grade 108')).intersect($inputcondition)
$Grade104 = $applytocondition.keep('Grade Code', isMatch('Grade 104')).intersect($inputcondition)

 
//Create average based on the times the product is in control, use .toDiscrete to create an unweighted average
$Grade101_average = $inputsignal.remove(not $Grade101).toDiscrete().average($capsule)$Grade102_average = $inputsignal.remove(not $Grade102).toDiscrete().average($capsule)$Grade105_average = $inputsignal.remove(not $Grade105).toDiscrete().average($capsule)$Grade107_average = $inputsignal.remove(not $Grade107).toDiscrete().average($capsule)$Grade103_average = $inputsignal.remove(not $Grade103).toDiscrete().average($capsule)$Grade106_average = $inputsignal.remove(not $Grade106).toDiscrete().average($capsule)$Grade108_average = $inputsignal.remove(not $Grade108).toDiscrete().average($capsule)$Grade104_average = $inputsignal.remove(not $Grade104).toDiscrete().average($capsule)
 
//Create average for all grades in one signal using splice(), use keep() to filter the condition by the specific grade code capsule property
//use within() to show only average only during the condition
0.splice($Grade101_average, $applytocondition.keep('Grade Code', isMatch('Grade 101')))
.splice($Grade102_average, $applytocondition.keep('Grade Code', isMatch('Grade 102')))
.splice($Grade105_average, $applytocondition.keep('Grade Code', isMatch('Grade 105')))
.splice($Grade107_average, $applytocondition.keep('Grade Code', isMatch('Grade 107')))
.splice($Grade103_average, $applytocondition.keep('Grade Code', isMatch('Grade 103')))
.splice($Grade106_average, $applytocondition.keep('Grade Code', isMatch('Grade 106')))
.splice($Grade108_average, $applytocondition.keep('Grade Code', isMatch('Grade 108')))
.splice($Grade104_average, $applytocondition.keep('Grade Code', isMatch('Grade 104')))
.within($applytocondition)",False,"[{""parameterName"":""inputcondition"",""columnName"":""Process 'In Control' Condition"",""id"":""0C868AF8-E3B4-40E2-B8B3-211CEEEE89F9""},{""parameterName"":""applytocondition"",""columnName"":""Process Condition"",""id"":""64989844-C198-4AA2-A847-96A88271C600""},{""parameterName"":""inputsignal"",""columnName"":""Key Process Metric"",""id"":""3960EC92-96F6-472D-9FAD-A55C95E3BBDA""}]",Calculation,"['inputcondition=0C868AF8-E3B4-40E2-B8B3-211CEEEE89F9', 'applytocondition=64989844-C198-4AA2-A847-96A88271C600', 'inputsignal=3960EC92-96F6-472D-9FAD-A55C95E3BBDA']",24.0,Linear,,6C169E5E-E062-4064-A3ED-69350BB49A26,"{""type"":""formula"",""advancedParametersCollapsed"":true,""configVersion"":11,""helpShown"":true,""scopedTo"":""7735F90F-45B4-48BD-A807-924C1182A92D""}",,
48,C2015409-E631-4098-B2A1-70EC8934D23A,SPC Monitoring,Line 1,-3 Sigma,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-38AD-EE00-84B3-BDFFBAC5ADDD,Seeq Calculations,True,C2015409-E631-4098-B2A1-70EC8934D23A,$Mean - 3*$StandardDeviation,False,"[{""parameterName"":""StandardDeviation"",""columnName"":""PV Standard Deviation"",""id"":""0AF6337F-069B-46EB-A76F-80FDBE63FF1C""},{""parameterName"":""Mean"",""columnName"":""PV Mean"",""id"":""B463DE59-9203-4A91-B50C-FFEA65944F40""}]",Calculation,"['StandardDeviation=0AF6337F-069B-46EB-A76F-80FDBE63FF1C', 'Mean=B463DE59-9203-4A91-B50C-FFEA65944F40']",24.0,Linear,,,,,
49,CB693962-B626-418C-B59D-699A31C4B3D3,SPC Monitoring,Line 1,Key Process Metric,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3731-6040-9856-35E816564DD5,Seeq Calculations,True,CB693962-B626-418C-B59D-699A31C4B3D3,($signal/145).setunits('').within($a),False,,,"['signal=605B12DF-B2CB-4E83-ACB4-123A439DF436', 'a=8BEDFB33-0FC0-4170-A11B-A038DF4A7ADE']",7.0,Linear,,6C169E5E-E062-4064-A3ED-69350BB49A26,"{""type"":""formula"",""advancedParametersCollapsed"":true,""configVersion"":11,""helpShown"":true,""scopedTo"":""7735F90F-45B4-48BD-A807-924C1182A92D""}",605B12DF-B2CB-4E83-ACB4-123A439DF436,
50,CFC733F8-3315-4CF3-9C61-CEB22D379CA4,SPC Monitoring,Line 3,Nelson Run Rule 3,,CalculatedCondition,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41482-F817-EC90-ABBD-B48196200A6F,Seeq Calculations,True,CFC733F8-3315-4CF3-9C61-CEB22D379CA4,$inputsignal.Nelson_RunRule3(40h),False,"[{""parameterName"":""inputsignal"",""columnName"":""Key Process Metric"",""id"":""3960EC92-96F6-472D-9FAD-A55C95E3BBDA""}]",Calculation,['inputsignal=3960EC92-96F6-472D-9FAD-A55C95E3BBDA'],,,,6C169E5E-E062-4064-A3ED-69350BB49A26,,,
51,D714B459-B878-42D5-B6F7-B51470C0482F,SPC Monitoring,Line 1,Nelson Run Rule 2,,CalculatedCondition,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-38AD-EE00-B678-A2821961F66D,Seeq Calculations,True,D714B459-B878-42D5-B6F7-B51470C0482F,"$inputsignal.Nelson_RunRule2($mean, 40h)",False,"[{""parameterName"":""mean"",""columnName"":""PV Mean"",""id"":""B463DE59-9203-4A91-B50C-FFEA65944F40""},{""parameterName"":""inputsignal"",""columnName"":""Key Process Metric"",""id"":""CB693962-B626-418C-B59D-699A31C4B3D3""}]",Calculation,"['mean=B463DE59-9203-4A91-B50C-FFEA65944F40', 'inputsignal=CB693962-B626-418C-B59D-699A31C4B3D3']",,,,,,,
52,DE9491C0-4BFC-47BF-9811-A0545145412A,SPC Monitoring,Line 3,Nelson Run Rule 5,,CalculatedCondition,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3C68-7770-9E09-F49E2E7A3E7B,Seeq Calculations,True,DE9491C0-4BFC-47BF-9811-A0545145412A,"$inputsignal.Nelson_RunRule5($minus2sd, $plus2sd, 40h)",False,"[{""parameterName"":""minus2sd"",""columnName"":""-2 Sigma"",""id"":""FAA50EC0-E0ED-4252-978A-FBFB541A4E8F""},{""parameterName"":""plus2sd"",""columnName"":""+2 Sigma"",""id"":""9B433D94-BC8A-448E-A8F0-B81D7D0D871D""},{""parameterName"":""inputsignal"",""columnName"":""Key Process Metric"",""id"":""3960EC92-96F6-472D-9FAD-A55C95E3BBDA""}]",Calculation,"['minus2sd=FAA50EC0-E0ED-4252-978A-FBFB541A4E8F', 'plus2sd=9B433D94-BC8A-448E-A8F0-B81D7D0D871D', 'inputsignal=3960EC92-96F6-472D-9FAD-A55C95E3BBDA']",,,,6C169E5E-E062-4064-A3ED-69350BB49A26,,,
53,E1170EBB-9214-467D-AC8F-53106CE91348,SPC Monitoring,Line 1,+3 Sigma,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3989-F9A0-8B4E-0ECAAA5FB3EA,Seeq Calculations,True,E1170EBB-9214-467D-AC8F-53106CE91348,$Mean + 3*$StandardDeviation,False,"[{""parameterName"":""Mean"",""columnName"":""PV Mean"",""id"":""B463DE59-9203-4A91-B50C-FFEA65944F40""},{""parameterName"":""StandardDeviation"",""columnName"":""PV Standard Deviation"",""id"":""0AF6337F-069B-46EB-A76F-80FDBE63FF1C""}]",Calculation,"['Mean=B463DE59-9203-4A91-B50C-FFEA65944F40', 'StandardDeviation=0AF6337F-069B-46EB-A76F-80FDBE63FF1C']",24.0,Linear,,,,,
54,E6DF6235-7FBF-4288-8090-3948C444F5E5,SPC Monitoring,Line 1,Nelson Run Rule 3,,CalculatedCondition,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-39D0-6670-B152-36C1D914EC6B,Seeq Calculations,True,E6DF6235-7FBF-4288-8090-3948C444F5E5,$inputsignal.Nelson_RunRule3(40h),False,"[{""parameterName"":""inputsignal"",""columnName"":""Key Process Metric"",""id"":""CB693962-B626-418C-B59D-699A31C4B3D3""}]",Calculation,['inputsignal=CB693962-B626-418C-B59D-699A31C4B3D3'],,,,,,,
55,EC3B56EE-E0A7-4F07-80F2-DD52A7589E91,SPC Monitoring,Line 1,Process 'In Control' Condition,,CalculatedCondition,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,Source+Unique+Id=string&Grade+Code=string,True,ns,1B8F385C-EB72-4CE3-A44C-9EA9E5054390,Seeq Calculations,True,EC3B56EE-E0A7-4F07-80F2-DD52A7589E91,$signal,False,,,['signal=24D4CDF8-29B2-4735-9DE1-765634568C29'],,,331201000.0,6C169E5E-E062-4064-A3ED-69350BB49A26,,24D4CDF8-29B2-4735-9DE1-765634568C29,
56,F262A73D-D850-428A-A6F3-1E4474B889BF,SPC Monitoring,Line 2,Nelson Run Rule 3,,CalculatedCondition,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3B79-7350-878E-4BAF990A01B3,Seeq Calculations,True,F262A73D-D850-428A-A6F3-1E4474B889BF,$inputsignal.Nelson_RunRule3(40h),False,"[{""parameterName"":""inputsignal"",""columnName"":""Key Process Metric"",""id"":""27B41CA4-7A5C-42B1-8317-A207A7D97F11""}]",Calculation,['inputsignal=27B41CA4-7A5C-42B1-8317-A207A7D97F11'],,,,,,,
57,F4B2697F-0615-43F8-A3F1-343F741E995A,SPC Monitoring,Line 3,Nelson Run Rule 8,,CalculatedCondition,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3D33-71A0-82ED-DC050CA1D791,Seeq Calculations,True,F4B2697F-0615-43F8-A3F1-343F741E995A,"$inputsignal.Nelson_RunRule8($minus1sd, $plus1sd, 40h)",False,"[{""parameterName"":""inputsignal"",""columnName"":""Key Process Metric"",""id"":""3960EC92-96F6-472D-9FAD-A55C95E3BBDA""},{""parameterName"":""plus1sd"",""columnName"":""+1 Sigma"",""id"":""4CA98986-B9C4-4B12-8EAD-C6A0B4237BBA""},{""parameterName"":""minus1sd"",""columnName"":""-1 Sigma"",""id"":""A252E73B-9F91-4105-99DD-E95D7B8A8D62""}]",Calculation,"['inputsignal=3960EC92-96F6-472D-9FAD-A55C95E3BBDA', 'plus1sd=4CA98986-B9C4-4B12-8EAD-C6A0B4237BBA', 'minus1sd=A252E73B-9F91-4105-99DD-E95D7B8A8D62']",,,,6C169E5E-E062-4064-A3ED-69350BB49A26,,,
58,F6117544-DB79-4319-B6F4-193C8DAF08C3,SPC Monitoring,Line 2,-2 Sigma,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3A9D-77B0-A7AC-7A312FF880C4,Seeq Calculations,True,F6117544-DB79-4319-B6F4-193C8DAF08C3,$Mean - 2*$StandardDeviation,False,"[{""parameterName"":""StandardDeviation"",""columnName"":""PV Standard Deviation"",""id"":""9BCDA675-235D-4F09-895E-D0100F0290CA""},{""parameterName"":""Mean"",""columnName"":""PV Mean"",""id"":""0BAB7BD4-8767-4C4E-8F11-C20EE1C57EBF""}]",Calculation,"['StandardDeviation=9BCDA675-235D-4F09-895E-D0100F0290CA', 'Mean=0BAB7BD4-8767-4C4E-8F11-C20EE1C57EBF']",24.0,Linear,,,,,
59,F8DFDBFE-4BA7-4D96-A04C-13F593ED88F4,SPC Monitoring,Line 2,-3 Sigma,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3A9B-60A0-BEAE-EABB67FCC638,Seeq Calculations,True,F8DFDBFE-4BA7-4D96-A04C-13F593ED88F4,$Mean - 3*$StandardDeviation,False,"[{""parameterName"":""StandardDeviation"",""columnName"":""PV Standard Deviation"",""id"":""9BCDA675-235D-4F09-895E-D0100F0290CA""},{""parameterName"":""Mean"",""columnName"":""PV Mean"",""id"":""0BAB7BD4-8767-4C4E-8F11-C20EE1C57EBF""}]",Calculation,"['StandardDeviation=9BCDA675-235D-4F09-895E-D0100F0290CA', 'Mean=0BAB7BD4-8767-4C4E-8F11-C20EE1C57EBF']",24.0,Linear,,,,,
60,FA2F2089-7038-4329-9786-502E86856AE2,SPC Monitoring,Line 1,+2 Sigma,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-38B0-7510-9879-319BB897F3C8,Seeq Calculations,True,FA2F2089-7038-4329-9786-502E86856AE2,$Mean + 2*$StandardDeviation,False,"[{""parameterName"":""Mean"",""columnName"":""PV Mean"",""id"":""B463DE59-9203-4A91-B50C-FFEA65944F40""},{""parameterName"":""StandardDeviation"",""columnName"":""PV Standard Deviation"",""id"":""0AF6337F-069B-46EB-A76F-80FDBE63FF1C""}]",Calculation,"['Mean=B463DE59-9203-4A91-B50C-FFEA65944F40', 'StandardDeviation=0AF6337F-069B-46EB-A76F-80FDBE63FF1C']",24.0,Linear,,,,,
61,FAA50EC0-E0ED-4252-978A-FBFB541A4E8F,SPC Monitoring,Line 3,-2 Sigma,,CalculatedSignal,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,ns,0EE41486-3C37-EA30-A65D-6B2BF3221EC5,Seeq Calculations,True,FAA50EC0-E0ED-4252-978A-FBFB541A4E8F,$Mean - 2*$StandardDeviation,False,"[{""parameterName"":""StandardDeviation"",""columnName"":""PV Standard Deviation"",""id"":""50A57337-15A0-4D56-8977-D4859595F89D""},{""parameterName"":""Mean"",""columnName"":""PV Mean"",""id"":""BC9A12B3-36D5-4DD8-9601-A16DE90C515C""}]",Calculation,"['StandardDeviation=50A57337-15A0-4D56-8977-D4859595F89D', 'Mean=BC9A12B3-36D5-4DD8-9601-A16DE90C515C']",24.0,Linear,,6C169E5E-E062-4064-A3ED-69350BB49A26,,,
62,FDC2C76F-EA02-4B44-87F0-2DFB3B7F1A20,SPC Monitoring,Line 1,Nelson Run Rule Deviations,,CalculatedCondition,,Seeq Calculations,False,,Seeq Calculations,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,Run+Rule=string,True,ns,0EE41486-39D7-FBA0-9529-92CB02C9BC9D,Seeq Calculations,True,FDC2C76F-EA02-4B44-87F0-2DFB3B7F1A20,"combinewith(
$nrr1.setProperty('Run Rule', 'Run Rule 1'),
$nrr2.setProperty('Run Rule', 'Run Rule 2'),
$nrr3.setProperty('Run Rule', 'Run Rule 3'),
$nrr4.setProperty('Run Rule', 'Run Rule 4'),
$nrr5.setProperty('Run Rule', 'Run Rule 5'),
$nrr6.setProperty('Run Rule', 'Run Rule 6'),
$nrr7.setProperty('Run Rule', 'Run Rule 7'),
$nrr8.setProperty('Run Rule', 'Run Rule 8'))
",False,"[{""parameterName"":""nrr5"",""columnName"":""Nelson Run Rule 5"",""id"":""09F6C5C0-5459-45D9-99E4-D4EACCE71576""},{""parameterName"":""nrr6"",""columnName"":""Nelson Run Rule 6"",""id"":""BB4E0B7B-6856-4A1B-ADA9-FD96E64562CB""},{""parameterName"":""nrr7"",""columnName"":""Nelson Run Rule 7"",""id"":""ACFE617B-B8B5-47D4-98DE-E4D14EAA08A0""},{""parameterName"":""nrr3"",""columnName"":""Nelson Run Rule 3"",""id"":""E6DF6235-7FBF-4288-8090-3948C444F5E5""},{""parameterName"":""nrr2"",""columnName"":""Nelson Run Rule 2"",""id"":""D714B459-B878-42D5-B6F7-B51470C0482F""},{""parameterName"":""nrr4"",""columnName"":""Nelson Run Rule 4"",""id"":""7FCE9CB1-7202-40C6-B1AC-31A13A022EDC""},{""parameterName"":""nrr1"",""columnName"":""Nelson Run Rule 1"",""id"":""78B8D35B-442B-45B1-8E37-8E69A79AEDA7""},{""parameterName"":""nrr8"",""columnName"":""Nelson Run Rule 8"",""id"":""451AB466-0158-42C7-A3FC-4C318238EAEC""}]",Calculation,"['nrr5=09F6C5C0-5459-45D9-99E4-D4EACCE71576', 'nrr6=BB4E0B7B-6856-4A1B-ADA9-FD96E64562CB', 'nrr7=ACFE617B-B8B5-47D4-98DE-E4D14EAA08A0', 'nrr3=E6DF6235-7FBF-4288-8090-3948C444F5E5', 'nrr2=D714B459-B878-42D5-B6F7-B51470C0482F', 'nrr4=7FCE9CB1-7202-40C6-B1AC-31A13A022EDC', 'nrr1=78B8D35B-442B-45B1-8E37-8E69A79AEDA7', 'nrr8=451AB466-0158-42C7-A3FC-4C318238EAEC']",,,,6C169E5E-E062-4064-A3ED-69350BB49A26,,,
0,BC09E5F4-E1AF-4201-B909-912619D4E552,,SPC Monitoring,SPC Monitoring,,Asset,,Seeq Metadata,False,,Seeq Metadata,True,7735F90F-45B4-48BD-A807-924C1182A92D,Seeq Workbench,,True,,,Seeq Metadata,False,BC09E5F4-E1AF-4201-B909-912619D4E552,,False,,,,,,,,,,6C169E5E-E062-4064-A3ED-69350BB49A26
